app_id,pricing_plan_id,feature
65569042-7d04-4d56-b5cd-2417f9644b0e,65d7876e-ed45-44bb-81a5-91908ef884d9,Branded Labels & Packing Slips
fcaac2a7-9874-4daf-a578-841d895a0179,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Ideal for low volume or new businesses
300af8a3-d692-4abd-b611-2f117e825f22,9ee9f856-50d6-45be-ac16-d96c288e41b2,Script tag installation and unlimited webhooks.
65569042-7d04-4d56-b5cd-2417f9644b0e,65d7876e-ed45-44bb-81a5-91908ef884d9,1-on-1 Onboarding & Training
85cf3cae-82cf-4ac0-a18f-7f3549faeedd,65d7876e-ed45-44bb-81a5-91908ef884d9,"Up to 2,000 Labels/mo"
fcaac2a7-9874-4daf-a578-841d895a0179,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Process up to 100 transactions /month
fcaac2a7-9874-4daf-a578-841d895a0179,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Additional orders for $4.50/100 orders
85cf3cae-82cf-4ac0-a18f-7f3549faeedd,65d7876e-ed45-44bb-81a5-91908ef884d9,Crazy-Low Shipping Rates
85cf3cae-82cf-4ac0-a18f-7f3549faeedd,65d7876e-ed45-44bb-81a5-91908ef884d9,Unlimited Stores & Integrations
85cf3cae-82cf-4ac0-a18f-7f3549faeedd,65d7876e-ed45-44bb-81a5-91908ef884d9,Branded Labels & Packing Slips
fcaac2a7-9874-4daf-a578-841d895a0179,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,1 month historical data
bbe4bc17-9954-4f49-8760-66f31e2aafe4,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Ideal for growing businesses
726c47f4-45e1-4ae5-aa25-fbd6d76ad7f2,5184392a-9fae-46ca-925d-c5071119f889,1 product
726c47f4-45e1-4ae5-aa25-fbd6d76ad7f2,5184392a-9fae-46ca-925d-c5071119f889,Unlimited transfer & storage
85cf3cae-82cf-4ac0-a18f-7f3549faeedd,65d7876e-ed45-44bb-81a5-91908ef884d9,1-on-1 Onboarding & Training
9e29709f-7e44-4685-b307-191c7943b987,65d7876e-ed45-44bb-81a5-91908ef884d9,"Up to 6,000 Labels/mo"
bbe4bc17-9954-4f49-8760-66f31e2aafe4,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Process up to 400 transactions /month
bbe4bc17-9954-4f49-8760-66f31e2aafe4,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Additional orders for $4.50/100 orders
bbe4bc17-9954-4f49-8760-66f31e2aafe4,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,1 month historical data
9e29709f-7e44-4685-b307-191c7943b987,65d7876e-ed45-44bb-81a5-91908ef884d9,Crazy-Low Shipping Rates
9e29709f-7e44-4685-b307-191c7943b987,65d7876e-ed45-44bb-81a5-91908ef884d9,Unlimited Stores & Integrations
9e29709f-7e44-4685-b307-191c7943b987,65d7876e-ed45-44bb-81a5-91908ef884d9,Branded Labels & Packing Slips
4e0a8f38-9e6a-44fe-9641-9eca056942e5,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Ideal for growing businesses
4e0a8f38-9e6a-44fe-9641-9eca056942e5,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Process up to 800 transactions /month
fb35a5f6-cb98-4f58-9dff-810e15d6a9c8,5184392a-9fae-46ca-925d-c5071119f889,3 products
fb35a5f6-cb98-4f58-9dff-810e15d6a9c8,5184392a-9fae-46ca-925d-c5071119f889,Unlimited transfer & storage
9e29709f-7e44-4685-b307-191c7943b987,65d7876e-ed45-44bb-81a5-91908ef884d9,1-on-1 Onboarding & Training
a11ef979-96e6-449e-9e1d-8850242d1b6e,65d7876e-ed45-44bb-81a5-91908ef884d9,Unlimited Labels/mo
4e0a8f38-9e6a-44fe-9641-9eca056942e5,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,Additional orders for $4.50/100 orders
4e0a8f38-9e6a-44fe-9641-9eca056942e5,9dfd4c42-1bcf-486a-888a-3fd348dfd6bc,1 month historical data
528aa482-be49-4f12-b7fe-26a2d1eef3be,5184392a-9fae-46ca-925d-c5071119f889,10 products
528aa482-be49-4f12-b7fe-26a2d1eef3be,5184392a-9fae-46ca-925d-c5071119f889,Unlimited transfer & storage
a11ef979-96e6-449e-9e1d-8850242d1b6e,65d7876e-ed45-44bb-81a5-91908ef884d9,Crazy-Low Shipping Rates
a11ef979-96e6-449e-9e1d-8850242d1b6e,65d7876e-ed45-44bb-81a5-91908ef884d9,Unlimited Stores & Integrations
528aa482-be49-4f12-b7fe-26a2d1eef3be,5184392a-9fae-46ca-925d-c5071119f889,White label
a11ef979-96e6-449e-9e1d-8850242d1b6e,65d7876e-ed45-44bb-81a5-91908ef884d9,Branded Labels & Packing Slips
a11ef979-96e6-449e-9e1d-8850242d1b6e,65d7876e-ed45-44bb-81a5-91908ef884d9,1-on-1 Onboarding & Training
931ca626-b289-416b-831f-1865f48ef2e9,5184392a-9fae-46ca-925d-c5071119f889,Unlimited products
931ca626-b289-416b-831f-1865f48ef2e9,5184392a-9fae-46ca-925d-c5071119f889,Unlimited transfer & storage
931ca626-b289-416b-831f-1865f48ef2e9,5184392a-9fae-46ca-925d-c5071119f889,White label
db252e7a-ee7e-4535-b1fd-48b015b2d851,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Export 150 orders per month to QuickBooks
db252e7a-ee7e-4535-b1fd-48b015b2d851,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Customers will be created and/or updated
db252e7a-ee7e-4535-b1fd-48b015b2d851,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Products will be created and/or updated
d7fb3209-600d-49a0-b5cc-5e7d0ccc3b6d,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Export 400 orders per month to QuickBooks online
d7fb3209-600d-49a0-b5cc-5e7d0ccc3b6d,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Customers will be created and/or updated
efd3a789-0e67-40e6-8a45-167ca41a4fe0,4cd1488b-5592-4958-9b30-71c40cb5e22f,Look up draft orders
efd3a789-0e67-40e6-8a45-167ca41a4fe0,4cd1488b-5592-4958-9b30-71c40cb5e22f,Save draft order in POS
d7fb3209-600d-49a0-b5cc-5e7d0ccc3b6d,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Products will be created and/or updated
3006b9d1-1189-47c2-af3c-4a21ed7c3c53,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Export 1000 orders per month to QuickBooks
3006b9d1-1189-47c2-af3c-4a21ed7c3c53,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Customers will be created and/or updated
3006b9d1-1189-47c2-af3c-4a21ed7c3c53,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Products will be created and/or updated
8c130f3c-8a6f-4b32-8f81-4fe29410a73d,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Export unlimited orders per month to QuickBooks
dff1db1f-f79d-41d1-a64f-93115da5d8d6,3a40bc05-402e-461a-ab31-5fafec0a95a6,Up to 100 SKU's
dff1db1f-f79d-41d1-a64f-93115da5d8d6,3a40bc05-402e-461a-ab31-5fafec0a95a6,Integration with Mercado Libre
8c130f3c-8a6f-4b32-8f81-4fe29410a73d,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Customers will be created and/or updated
dff1db1f-f79d-41d1-a64f-93115da5d8d6,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Users
dff1db1f-f79d-41d1-a64f-93115da5d8d6,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Orders
8c130f3c-8a6f-4b32-8f81-4fe29410a73d,5deb0ec8-46f2-406d-ad9e-a794193a1a8c,Products will be created and/or updated
dff1db1f-f79d-41d1-a64f-93115da5d8d6,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Messages post order
dff1db1f-f79d-41d1-a64f-93115da5d8d6,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Questions
f10dd3d9-661c-4bfa-9871-80c953cb3787,3a40bc05-402e-461a-ab31-5fafec0a95a6,Up to 300 SKU's
f10dd3d9-661c-4bfa-9871-80c953cb3787,3a40bc05-402e-461a-ab31-5fafec0a95a6,Integration with Mercado Libre
f10dd3d9-661c-4bfa-9871-80c953cb3787,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Users
f10dd3d9-661c-4bfa-9871-80c953cb3787,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Orders
f10dd3d9-661c-4bfa-9871-80c953cb3787,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Messages post order
f10dd3d9-661c-4bfa-9871-80c953cb3787,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Questions
0e1f0212-1f5e-4247-a4c0-543a97657481,8ae08fb7-c0b5-4372-a7c9-66e97d36c281,"AR, AP, Inventory, Shipping and Receiving and more."
c95f4f83-a73d-4220-82b4-06b627d76a1d,3a40bc05-402e-461a-ab31-5fafec0a95a6,Up to 1000 SKU's
c95f4f83-a73d-4220-82b4-06b627d76a1d,3a40bc05-402e-461a-ab31-5fafec0a95a6,Integration with Mercado Libre
c95f4f83-a73d-4220-82b4-06b627d76a1d,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Users
c95f4f83-a73d-4220-82b4-06b627d76a1d,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Orders
0e1f0212-1f5e-4247-a4c0-543a97657481,8ae08fb7-c0b5-4372-a7c9-66e97d36c281,Discounted 70% for first year. Regular Price is $99/month after first year.
c95f4f83-a73d-4220-82b4-06b627d76a1d,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Messages post order
c95f4f83-a73d-4220-82b4-06b627d76a1d,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Questions
4259466c-792f-4f98-92e9-e927d43ca8f2,3a40bc05-402e-461a-ab31-5fafec0a95a6,Up to 6000 SKU's
30c022b9-d9f1-4b61-921e-515e35a2f947,30414253-10a2-48d0-9abd-ea46bac97551,Trusted Badges Component
4259466c-792f-4f98-92e9-e927d43ca8f2,3a40bc05-402e-461a-ab31-5fafec0a95a6,Integration with Mercado Libre
30c022b9-d9f1-4b61-921e-515e35a2f947,30414253-10a2-48d0-9abd-ea46bac97551,Product Timer with logo
30c022b9-d9f1-4b61-921e-515e35a2f947,30414253-10a2-48d0-9abd-ea46bac97551,Stock Counter with logo
4259466c-792f-4f98-92e9-e927d43ca8f2,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Users
4259466c-792f-4f98-92e9-e927d43ca8f2,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Orders
30c022b9-d9f1-4b61-921e-515e35a2f947,30414253-10a2-48d0-9abd-ea46bac97551,Sales Popup with logo
4259466c-792f-4f98-92e9-e927d43ca8f2,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Messages post order
4259466c-792f-4f98-92e9-e927d43ca8f2,3a40bc05-402e-461a-ab31-5fafec0a95a6,Unlimited Questions
9f1fc6d7-a6d1-4fdb-b045-dd44dd700009,30414253-10a2-48d0-9abd-ea46bac97551,All components without logo
9f1fc6d7-a6d1-4fdb-b045-dd44dd700009,30414253-10a2-48d0-9abd-ea46bac97551,3 Days free trial available
f7ac0602-dee3-4298-b40b-38aaecb39964,63a4ff31-99e3-455a-870b-c0a5a256ec07,60 Edits - One time
63b30781-6f08-47b7-9c60-c87045026339,30414253-10a2-48d0-9abd-ea46bac97551,Trusted Badges Component
f7ac0602-dee3-4298-b40b-38aaecb39964,63a4ff31-99e3-455a-870b-c0a5a256ec07,Backup days - 10
f7ac0602-dee3-4298-b40b-38aaecb39964,63a4ff31-99e3-455a-870b-c0a5a256ec07,Compress images
63b30781-6f08-47b7-9c60-c87045026339,30414253-10a2-48d0-9abd-ea46bac97551,Product Timer
63b30781-6f08-47b7-9c60-c87045026339,30414253-10a2-48d0-9abd-ea46bac97551,Stock Counter Component with logo
f7ac0602-dee3-4298-b40b-38aaecb39964,63a4ff31-99e3-455a-870b-c0a5a256ec07,Alt updates - free forever
f7ac0602-dee3-4298-b40b-38aaecb39964,63a4ff31-99e3-455a-870b-c0a5a256ec07,Product and collection images only.
63b30781-6f08-47b7-9c60-c87045026339,30414253-10a2-48d0-9abd-ea46bac97551,Sales Popup Component with logo
63b30781-6f08-47b7-9c60-c87045026339,30414253-10a2-48d0-9abd-ea46bac97551,3 Days free trial available
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,Monthly edits - 600
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,Backup days - 45
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,Rename images
45c924df-7e86-48bc-b25b-ae93006270f3,30414253-10a2-48d0-9abd-ea46bac97551,Trusted Badges Component
45c924df-7e86-48bc-b25b-ae93006270f3,30414253-10a2-48d0-9abd-ea46bac97551,Sales Popup Component
45c924df-7e86-48bc-b25b-ae93006270f3,30414253-10a2-48d0-9abd-ea46bac97551,Product Timer with logo
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,Compress images
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,PNG to JPG
6ae2bdf1-71d3-4332-b868-be36a2aeac00,29d1e5f3-0c85-45de-83ab-fc8abf153473,Import all products on app.
6ae2bdf1-71d3-4332-b868-be36a2aeac00,29d1e5f3-0c85-45de-83ab-fc8abf153473,Upload up to 10 products on Shopify store
45c924df-7e86-48bc-b25b-ae93006270f3,30414253-10a2-48d0-9abd-ea46bac97551,Stock Counter with logo
45c924df-7e86-48bc-b25b-ae93006270f3,30414253-10a2-48d0-9abd-ea46bac97551,3 Days free trial available
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,Alt updates
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,All image types
c9a1abde-6254-423b-9c3a-d3906a7c5b9c,63a4ff31-99e3-455a-870b-c0a5a256ec07,Automation
0133b2db-8e4f-46f2-a703-60f71aa1eb04,29d1e5f3-0c85-45de-83ab-fc8abf153473,Import all products on app
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,Monthly edits - 1600
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,Backup days - 60
0133b2db-8e4f-46f2-a703-60f71aa1eb04,29d1e5f3-0c85-45de-83ab-fc8abf153473,Upload up to 30 products on Shopify
0133b2db-8e4f-46f2-a703-60f71aa1eb04,29d1e5f3-0c85-45de-83ab-fc8abf153473,"To upload more products, pay $0.15/product and avail upto 80% discount."
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,Rename images
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,Compress images
c93fa981-1c0b-4db9-812e-a33c5882f968,29d1e5f3-0c85-45de-83ab-fc8abf153473,For FBA users only.
c93fa981-1c0b-4db9-812e-a33c5882f968,29d1e5f3-0c85-45de-83ab-fc8abf153473,3 days free trial.
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,PNG to JPG
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,Alt updates
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,All image types
c93fa981-1c0b-4db9-812e-a33c5882f968,29d1e5f3-0c85-45de-83ab-fc8abf153473,Manage unlimited Shopify orders through FBA.
c93fa981-1c0b-4db9-812e-a33c5882f968,29d1e5f3-0c85-45de-83ab-fc8abf153473,Realtime synchronization of tracking details.
eb29bcb4-a281-481f-bf68-a8512c3634aa,63a4ff31-99e3-455a-870b-c0a5a256ec07,Automation
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,UNLIMITED image edits
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,Backup days - 160
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,Rename images
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,Compress images
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,PNG to JPG
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,Alt updates
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,All image types
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,Automation
5a521b90-ec7d-4a89-9e03-c6502d3224bb,63a4ff31-99e3-455a-870b-c0a5a256ec07,Priority support
376d6d97-42bb-4aca-972c-ecaa433d9822,142c9ac6-0042-4ab8-9ee0-8f1773db3d6b,Manage upto 100 Out of Stock or Sold Out Products
376d6d97-42bb-4aca-972c-ecaa433d9822,142c9ac6-0042-4ab8-9ee0-8f1773db3d6b,Redirection for Hidden Out of stock Products
b9c17a3c-a407-457f-9225-a3b8265f79ce,142c9ac6-0042-4ab8-9ee0-8f1773db3d6b,Manage upto 1000 Out of Stock or Sold Out Products
b9c17a3c-a407-457f-9225-a3b8265f79ce,142c9ac6-0042-4ab8-9ee0-8f1773db3d6b,Redirection for Hidden Out of stock Products
3efa5fa0-80ec-47a1-8781-92e2f77f5be5,142c9ac6-0042-4ab8-9ee0-8f1773db3d6b,Manage upto 10000 Out of Stock or Sold Out Products
3efa5fa0-80ec-47a1-8781-92e2f77f5be5,142c9ac6-0042-4ab8-9ee0-8f1773db3d6b,Redirection for Hidden Out of stock Products
8fe9e5b8-bae5-4889-8148-8a0431dc804e,9eb37064-5b26-479a-be00-5c6ca1e7090a,Sync 100 product
3516a46a-3589-42d5-a8d5-a5ee18bdf919,9eb37064-5b26-479a-be00-5c6ca1e7090a,Sync 500 product
3516a46a-3589-42d5-a8d5-a5ee18bdf919,9eb37064-5b26-479a-be00-5c6ca1e7090a,Email Notification
691b9eba-3fc5-4781-9b2d-3c9fa5cc96eb,9eb37064-5b26-479a-be00-5c6ca1e7090a,Sync 3000 product
691b9eba-3fc5-4781-9b2d-3c9fa5cc96eb,9eb37064-5b26-479a-be00-5c6ca1e7090a,Email Notification
691b9eba-3fc5-4781-9b2d-3c9fa5cc96eb,9eb37064-5b26-479a-be00-5c6ca1e7090a,Sync Reports
691b9eba-3fc5-4781-9b2d-3c9fa5cc96eb,9eb37064-5b26-479a-be00-5c6ca1e7090a,Auto Sync
6fab04c0-f806-43ff-92b5-f54e4c655e85,01533118-d410-42c9-9877-fe335bbf2922,All Free Features +
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Wholesale Signup Forms
6fab04c0-f806-43ff-92b5-f54e4c655e85,01533118-d410-42c9-9877-fe335bbf2922,Many Animations
6fab04c0-f806-43ff-92b5-f54e4c655e85,01533118-d410-42c9-9877-fe335bbf2922,Sticky Add to Cart on Scroll
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Unlimited Emails
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Retailer Map Embed Code
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Bulk Upload/Export Tools
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Order Analytics
8af6fa12-f89e-47f9-aecd-f5c0f9a1c7b7,882d8986-5b7b-4f3b-993d-e4f5f39867dc,Up to 3 size charts/size guides
8af6fa12-f89e-47f9-aecd-f5c0f9a1c7b7,882d8986-5b7b-4f3b-993d-e4f5f39867dc,Mandatory 'Powered by Clean Size Charts' watermark
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Tag Segmentation
79538773-5478-4384-80a7-d98b6ebaac74,67f4f712-b93d-4ddf-a02c-7e14a9e3ecd0,Customer Support
8af6fa12-f89e-47f9-aecd-f5c0f9a1c7b7,882d8986-5b7b-4f3b-993d-e4f5f39867dc,Link to open size chart is fixed to the right of the page
44315ac9-4fd7-465d-ac75-e5e2ff914179,882d8986-5b7b-4f3b-993d-e4f5f39867dc,Unlimited size charts/size guides
44315ac9-4fd7-465d-ac75-e5e2ff914179,882d8986-5b7b-4f3b-993d-e4f5f39867dc,No 'Powered by Clean Size Charts' watermark
44315ac9-4fd7-465d-ac75-e5e2ff914179,882d8986-5b7b-4f3b-993d-e4f5f39867dc,Link to open size chart can be placed within the page content
efea3168-40a6-4add-b065-b2f65326a329,259b1bbc-3893-4415-90f4-b9547812a482,15 Boosts/month included
67ee8ac0-2145-44dc-b9e2-65fa4364ce3e,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Real-time Checkout Analytics & KPIs
67ee8ac0-2145-44dc-b9e2-65fa4364ce3e,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Automated Trend Reporting
efea3168-40a6-4add-b065-b2f65326a329,259b1bbc-3893-4415-90f4-b9547812a482,Analytics: this month only
efea3168-40a6-4add-b065-b2f65326a329,259b1bbc-3893-4415-90f4-b9547812a482,Conversation History: today only
67ee8ac0-2145-44dc-b9e2-65fa4364ce3e,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Advanced Data Segmentation
67ee8ac0-2145-44dc-b9e2-65fa4364ce3e,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Actionable Insights
efea3168-40a6-4add-b065-b2f65326a329,259b1bbc-3893-4415-90f4-b9547812a482,Basic FAQs
efea3168-40a6-4add-b065-b2f65326a329,259b1bbc-3893-4415-90f4-b9547812a482,Basic Customer Support
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,Up to 500 Visitors
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,Contact form
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,Customize the widget
35e848bb-2c70-4504-a1c6-89bed7928404,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Real-time Checkout Analytics & KPIs
35e848bb-2c70-4504-a1c6-89bed7928404,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Automated Trend Reporting
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,*Most Popular*
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,50 Boosts/month
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,Custom fields
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,GDPR consent checkbox
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,Custom CSS style
35e848bb-2c70-4504-a1c6-89bed7928404,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Advanced Data Segmentation
35e848bb-2c70-4504-a1c6-89bed7928404,b1af9e93-74e5-4517-8b62-090c2b3caa9e,Actionable Insights
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,Monthly Analytics
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,Weekly Conversation History
f37acb62-6eb9-4e44-ba0d-0f3d3de56f5e,2a0a338d-19e1-4f04-960f-bc398dec6150,Custom height position
339199ce-b8c7-4962-85d2-6a5667f90d6b,2a0a338d-19e1-4f04-960f-bc398dec6150,"Up to 10,000 Visitors"
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,Fully Custom Branding
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,Advanced FAQs
bf4b0b2a-92f1-480b-90a2-c4ed4ff42801,259b1bbc-3893-4415-90f4-b9547812a482,Priority Customer Support
339199ce-b8c7-4962-85d2-6a5667f90d6b,2a0a338d-19e1-4f04-960f-bc398dec6150,Send leads to email
339199ce-b8c7-4962-85d2-6a5667f90d6b,2a0a338d-19e1-4f04-960f-bc398dec6150,Page targeting
339199ce-b8c7-4962-85d2-6a5667f90d6b,2a0a338d-19e1-4f04-960f-bc398dec6150,Multiple widgets
ae5f9429-aa1c-41f7-b678-0a5b328654b8,259b1bbc-3893-4415-90f4-b9547812a482,Unlimited Boosts/month
ae5f9429-aa1c-41f7-b678-0a5b328654b8,259b1bbc-3893-4415-90f4-b9547812a482,Analytics: All-Time
339199ce-b8c7-4962-85d2-6a5667f90d6b,2a0a338d-19e1-4f04-960f-bc398dec6150,Available days and hours
339199ce-b8c7-4962-85d2-6a5667f90d6b,2a0a338d-19e1-4f04-960f-bc398dec6150,Country targeting
ae5f9429-aa1c-41f7-b678-0a5b328654b8,259b1bbc-3893-4415-90f4-b9547812a482,Conversation History: All-Time
ae5f9429-aa1c-41f7-b678-0a5b328654b8,259b1bbc-3893-4415-90f4-b9547812a482,Fully Custom Branding
ae5f9429-aa1c-41f7-b678-0a5b328654b8,259b1bbc-3893-4415-90f4-b9547812a482,Advanced FAQs
afffc079-6818-44eb-95e0-5f0d71277865,2a0a338d-19e1-4f04-960f-bc398dec6150,"Up to 50,000 Visitors"
afffc079-6818-44eb-95e0-5f0d71277865,2a0a338d-19e1-4f04-960f-bc398dec6150,Send leads to email
ae5f9429-aa1c-41f7-b678-0a5b328654b8,259b1bbc-3893-4415-90f4-b9547812a482,Dedicated Customer Support
afffc079-6818-44eb-95e0-5f0d71277865,2a0a338d-19e1-4f04-960f-bc398dec6150,Page targeting
afffc079-6818-44eb-95e0-5f0d71277865,2a0a338d-19e1-4f04-960f-bc398dec6150,Multiple widgets
afffc079-6818-44eb-95e0-5f0d71277865,2a0a338d-19e1-4f04-960f-bc398dec6150,Available days and hours
afffc079-6818-44eb-95e0-5f0d71277865,2a0a338d-19e1-4f04-960f-bc398dec6150,Country targeting
b70b5597-2c11-4cbc-88bf-744b61e9df0f,2a0a338d-19e1-4f04-960f-bc398dec6150,"Up to 150,000 Visitors"
b70b5597-2c11-4cbc-88bf-744b61e9df0f,2a0a338d-19e1-4f04-960f-bc398dec6150,Send leads to email
b70b5597-2c11-4cbc-88bf-744b61e9df0f,2a0a338d-19e1-4f04-960f-bc398dec6150,Page targeting
b70b5597-2c11-4cbc-88bf-744b61e9df0f,2a0a338d-19e1-4f04-960f-bc398dec6150,Multiple widgets
b70b5597-2c11-4cbc-88bf-744b61e9df0f,2a0a338d-19e1-4f04-960f-bc398dec6150,Available days and hours
b70b5597-2c11-4cbc-88bf-744b61e9df0f,2a0a338d-19e1-4f04-960f-bc398dec6150,Country targeting
b6bbee91-f5f1-43ce-9399-181a26ba879a,93ca7ee8-d5c8-4b94-a377-7c631be8c39b,Unlimited updates to all active passes.
